c4d54122-390a-49f7-8ace-6751dcae6801,einherjar,Einherjar Joker,"",222,222,single,138,1,1579478401,2.5,false,true,40,70,98,-1,8,14,19,-1,582,767,1159,-1,Requiem TaroNuke,Requiem TaroNuke,Requiem TaroNuke,"",すずなし,すずなし,すずなし,"",false,false,false,false,DJ Genki vs Gram
4c9558be-8a08-4012-b801-d82872357c9f,empireofwinter,Empire of Winter,"",175,175,single,140,0,1545523200,1.8,false,true,35,65,90,-1,6,12,18,-1,484,662,920,-1,0°Nitro,0°Nitro,0°Nitro,"",シエラ + Khronetic,シエラ + Khronetic,シエラ + Khronetic,"",false,false,false,false,Street
670c3954-195d-489e-9998-d6f84a880a16,enchantedlove,enchanted love,"",95,190,extend,132,0,1613001600,3.5,true,true,20,45,84,-1,4,8,16,-1,436,617,759,-1,Toaster,Toaster,Toaster,"",百舌谷,百舌谷,百舌谷,"",false,false,false,false,linear ring
759fc4eb-8dc7-48b4-b162-b5c292088247,lumia,Lumia,"",180,180,core,122,0,1487980815,1.0,false,true,25,55,84,95,4,10,16,18,469,438,961,814,Nitro,Nitro,Toaster missing Nitro.,Toaster.,mins,mins,mins,mins,false,false,false,true,sky_delta
d389ec0f-cd7e-402b-9bb7-d47e18aa4c0c,energysynergymatrix,ENERGY SYNERGY MATRIX,"",160,160,extend,123,1,1631059200,3.8,true,true,35,70,96,-1,6,14,18,-1,471,608,922,-1,POWER NITRO,POWER NITRO,POWER NITRO,"",からめる,からめる,からめる,"",false,false,false,false,Tanchiky
31f6cf26-65e9-4ae1-bbb0-f92879bd7cd1,equilibrium,Equilibrium,"",180,180,vs,137,0,1590537600,3.0,false,true,35,65,94,-1,6,12,18,-1,587,724,951,-1,Kurorak,Kurorak,Kurorak,"",巻羊,巻羊,巻羊,"",false,false,false,false,Maozon
a2e46950-94a5-4add-83cd-3544ea1b52ca,espebranch,LunarOrbit -believe in the Espebranch road-,白道、多希望羊と信じありく。,192,192,base,141,1,1535673600,1.7,true,false,35,60,96,-1,6,12,18,-1,624,757,1058,-1,月刊Toaster,月刊Toaster,月刊Toaster,"",hideo,hideo,hideo,"",false,false,false,false,Apo11o program ft. 大瀬良あい
9ed916dc-7331-4b24-baff-162ccf186d7d,essenceoftwilight,Essence of Twilight,"",164,164,core,152,1,1487980816,1.0,true,true,45,70,91,-1,8,14,18,-1,556,767,1204,-1,Nitro,Nitro,Nitro,"",deel,deel,deel,"",false,false,false,false,ak+q
b9570434-363f-45c7-8667-98e67f7204c5,etherstrike,Ether Strike,"",156,156,rei,139,0,1531699207,1.7,true,true,55,83,103,-1,10,16,20,-1,659,837,1170,-1,Zero Sky,Zero Sky,Zero Sky,"",シエラ,シエラ,シエラ,"",false,false,false,false,Akira Complex
d56d0f25-f387-4d9f-82d4-3acafe1c54bf,eveninginscarlet,Evening in Scarlet,緋纏いの宵,170,170,single,128,1,1629849600,3.8,false,true,40,70,95,-1,8,14,18,-1,530,638,922,-1,Nitroだー！,Nitroだー！,Nitroだー！,"",シエラ + yusi.,シエラ + yusi.,シエラ + yusi.,"",false,false,false,false,Freezer feat.妃苺
b24a10d5-630b-4dde-acc5-160e09e467f7,evoltex,Evoltex (poppi'n mix),"",205,205,dynamix,106,0,1498176003,1.1,false,true,20,70,89,-1,4,14,16,-1,297,627,775,-1,k//eternal,k//eternal,k//eternal,"","","","","",false,false,false,false,Arch vs n3pu
dd88efee-b3b8-45b5-83f4-93851a21e3bf,faintlight,Faint Light (Arcaea Edit),"",133,133,extend,157,0,1594166400,3.0,true,true,30,60,91,-1,6,12,18,-1,587,711,809,-1,Nitro,Nitro,Nitro,"",SoU,SoU,SoU,"",false,false,false,false,Taishi
f6423582-ae9e-4bb4-9b8e-ba2d25760d70,fairytale,Fairytale,"",189,189,base,139,0,1487980801,1.0,false,false,10,35,70,95,2,6,14,18,336,511,782,932,Toaster,Toaster,Toaster,Nitro in Wonderland,Khronetic,Khronetic,Khronetic,Khronetic,false,false,false,true,chitose
aec75701-68a8-435c-a287-b9e11533c36c,fallensquare,Fallensquare,"",99,180,single,133,1,1533859202,1.7,false,true,30,70,96,-1,6,14,18,-1,316,486,703,-1,Haruba,Haruba,Haruba,"",unKn,unKn,unKn,"",false,false,false,false,Silentroom
fc3200fd-a444-45f1-9f3c-22f3502a6122,farawaylight,Far Away Light,"",180-216,216,observer,149,0,1620691202,3.6,false,true,45,75,98,-1,8,14,19,-1,656,769,1322,-1,Toaster,Toaster,Toaster,"",梅まろ,梅まろ,梅まろ,"",false,false,false,false,technoplanet feat. はるの & 黒沢ダイスケ
72d222bd-ed1b-47d1-aa33-0575da68f85b,feelssoright,Feels So Right feat. Renko,"",180,180,single,135,0,1594166401,3.0,false,true,35,65,93,-1,6,12,18,-1,594,636,947,-1,Toaster,Toaster,Toaster,"",DJ Poyoshi,DJ Poyoshi,DJ Poyoshi,"",false,false,false,false,Mysteka
dafd6e01-7bff-450c-b829-478594bcac85,felis,Felis,"",155,155,alice,138,0,1606953604,3.3,false,true,40,75,104,-1,8,14,20,-1,463,624,1153,-1,東星,東星,東星,"",シエラ,シエラ,シエラ,"",false,false,false,false,M2U
5d4217ef-ec7c-484d-a2b6-556e9f4b1ce1,filament,Filament,"",170,170,single,143,0,1574726400,2.4,false,true,45,75,97,-1,8,14,19,-1,582,780,991,-1,Toaster,Toaster,Toaster,"",Hanamori Hiro,Hanamori Hiro,Hanamori Hiro,"",false,false,false,false,Puru
